device_id,timestamp,temperature,humidity,location,battery_level
sensor_0543,10/12/2025 19:33,34.12,68.19,East,49.83
sensor_0587,4/11/2025 2:26,18.61,63.47,South,87.02
sensor_0822,3/14/2025 9:30,30.37,64.14,North,33.49
sensor_0562,11/2/2025 4:08,31.35,52.34,East,64.74
sensor_0489,11/13/2025 8:09,24.48,64.21,South,70.4
sensor_0120,10/16/2025 6:01,20.84,33.91,East,84.4
sensor_0347,4/18/2025 20:51,30.17,70.58,South,21.74
sensor_0346,9/2/2025 19:25,23.44,61.85,West,94.37
sensor_0860,5/25/2025 13:59,22.17,48.46,East,95.61
sensor_0454,8/26/2025 10:28,26.79,41.42,East,63.87
sensor_0054,4/25/2025 16:44,26.56,75.59,East,90.89
sensor_0533,4/24/2025 8:23,23.59,58.43,North,88.07
sensor_0354,10/3/2025 20:45,25.8,70.59,East,57.67
sensor_0064,7/2/2025 17:01,22.81,66.73,East,83.43
sensor_0875,10/29/2025 18:48,25.27,51.54,South,82.35
sensor_0399,5/19/2025 11:33,23.55,53.91,North,30.46
sensor_0141,4/26/2025 13:30,23.53,50.09,East,63.93
sensor_0707,7/28/2025 10:52,14.65,61.54,South,69.91
sensor_0075,2/11/2025 10:07,21.97,61.55,West,62.4
sensor_0580,2/1/2025 20:15,27.91,58.21,East,20.12
sensor_0894,11/13/2025 10:44,28.57,56,East,30.39
sensor_0110,10/2/2025 1:22,25,86.78,North,50.36
sensor_0745,3/5/2025 6:54,24.78,46.05,West,45.02
sensor_0415,1/22/2025 1:22,23.85,53.75,West,86.87
sensor_0464,1/28/2025 16:28,31.54,58.94,South,87.69
sensor_0149,3/3/2025 13:29,30.99,57.68,West,53.83
sensor_0777,1/22/2025 2:23,21.42,45.42,West,77.26
sensor_0501,6/6/2025 1:19,27.08,73.22,North,51.35
sensor_0495,1/24/2025 4:42,16.36,80.65,West,42.17
sensor_0044,3/16/2025 7:38,19.98,50.81,South,57.95
sensor_0831,11/10/2025 6:45,29.91,54.19,West,92.2
sensor_0611,11/2/2025 11:36,32.13,66.4,East,35.3
sensor_0368,9/18/2025 10:50,30.19,65.22,North,56.72
sensor_0760,5/5/2025 2:50,18.06,50.79,East,70.95
sensor_0161,7/5/2025 4:35,24.22,54.69,East,53.41
sensor_0933,8/10/2025 4:29,24.68,41.27,North,53.18
sensor_0482,6/11/2025 10:24,28.45,60.66,West,71.13
sensor_0176,9/20/2025 10:42,19,73.76,West,68.72
sensor_0025,10/7/2025 4:38,20.79,61.15,North,49.55
sensor_0267,5/12/2025 13:30,19.79,63.34,South,72.92
sensor_0314,11/10/2025 8:30,21.97,57.42,South,32.97
sensor_0592,6/30/2025 19:43,20.31,61.75,South,41.67
sensor_0829,4/22/2025 10:52,26.12,66.81,West,45.72
sensor_0487,6/1/2025 12:41,19.13,63,West,78.38
sensor_0782,8/21/2025 7:13,29.02,68.77,West,62.38
sensor_0545,9/17/2025 20:43,22.41,62.83,East,62.88
sensor_0565,5/24/2025 20:09,21.57,65.9,North,49.85
sensor_0854,9/18/2025 0:46,35.07,58.87,East,72.37
sensor_0413,3/20/2025 13:27,30.67,47.82,North,97.39
sensor_0494,5/29/2025 6:47,14.78,52.08,North,97.85
sensor_0703,3/21/2025 21:02,19.64,72.33,East,40.63
sensor_0070,7/3/2025 13:43,22.26,93.04,South,77.04
sensor_0682,5/27/2025 15:52,25.57,58.88,North,51.45
sensor_0105,9/30/2025 7:45,21.08,50.9,North,49.21
sensor_0625,2/9/2025 15:03,14.92,64.86,West,89.26
sensor_0059,10/20/2025 0:06,29.11,52,East,30.71
sensor_0705,6/27/2025 7:25,28.11,70.28,South,28.54
sensor_0258,6/21/2025 8:33,27.83,57.52,South,53.8
sensor_0715,9/13/2025 18:44,12.51,56.88,North,53.59
sensor_0960,7/7/2025 15:46,23.31,62.58,East,47.65
sensor_0318,5/23/2025 3:16,33.41,62.34,South,75.82
sensor_0519,7/23/2025 9:03,24.64,59.51,West,57.06
sensor_0590,8/29/2025 11:19,20.43,64.53,West,55.62
sensor_0702,4/20/2025 13:09,23.8,65.53,East,75.07
sensor_0335,1/28/2025 1:57,30.49,50.47,West,43.15
sensor_0441,8/15/2025 23:58,29.03,53.87,East,46.52
sensor_0783,9/18/2025 14:11,18.34,58.72,South,30.4
sensor_0582,9/21/2025 2:25,15.38,62.71,North,73.15
sensor_0600,4/7/2025 13:32,30.79,61.76,East,76.61
sensor_0299,8/16/2025 11:10,19.98,71.47,West,74.07
sensor_0733,4/17/2025 1:03,26.36,69.91,East,31.71
sensor_0289,6/22/2025 8:24,20.2,70,East,97.46
sensor_0766,4/2/2025 19:28,23.63,64.53,South,69.77
sensor_0567,7/3/2025 8:40,25.84,59.31,East,48.84
sensor_0816,4/23/2025 10:09,31.09,37.82,South,23.66
sensor_0163,2/17/2025 20:51,30.02,78.91,South,50.43
sensor_0363,7/11/2025 22:13,25.58,59.88,East,84.19
sensor_0858,1/2/2025 14:02,29.47,56.36,East,89.09
sensor_0684,10/16/2025 10:01,21.47,59.36,East,30.81
sensor_0642,11/13/2025 16:16,26.27,56.46,West,78.45
sensor_0682,3/3/2025 13:47,25.8,47.33,West,25.4
sensor_0841,1/5/2025 5:00,21.97,59.62,East,72.42
sensor_0717,5/17/2025 6:25,26.83,47.82,West,55.21
sensor_0174,7/23/2025 11:56,28.13,51.05,North,26.89
sensor_0248,8/3/2025 21:53,24.38,64.95,North,29.96
sensor_0201,8/14/2025 6:45,31.86,45.14,West,47.24
sensor_0001,11/15/2025 0:11,35.45,40.6,West,27.27
sensor_0443,2/11/2025 3:27,21.85,42.78,West,70.51
sensor_0235,3/26/2025 13:54,29.25,66.54,South,93.55
sensor_0018,8/21/2025 17:38,29.8,51.02,East,54.15
sensor_0832,8/4/2025 4:33,29.58,38.69,West,29.58
sensor_0286,7/5/2025 13:51,26.08,76.14,North,83.87
sensor_0646,6/7/2025 0:13,26.07,71.54,North,84.33
sensor_0823,4/15/2025 23:43,22.88,80.87,North,75.39
sensor_0663,10/12/2025 2:49,25.08,62.08,East,77.37
sensor_0230,7/15/2025 23:34,27.29,67.71,East,48.34
sensor_0883,8/6/2025 1:09,25.18,57.44,West,40.95
sensor_0621,3/30/2025 3:48,25.23,61.57,South,54.36
sensor_0649,8/20/2025 15:01,33.09,54.1,West,74.93
sensor_0849,6/8/2025 2:45,27.68,58.12,South,77.87
sensor_0937,6/20/2025 20:29,26.63,59.89,North,50.08
sensor_0028,3/24/2025 6:24,25.71,61.27,West,37.89
sensor_0008,1/6/2025 22:41,35.39,54.85,South,71.14
sensor_0848,3/10/2025 9:42,18.53,60.72,East,65.92
sensor_0223,9/16/2025 14:44,18.52,35.11,East,69.54
sensor_0015,9/11/2025 8:20,26.45,51.16,West,66.09
sensor_0771,9/28/2025 5:21,31,50.92,West,83.37
sensor_0115,6/2/2025 4:21,26.07,69.57,South,40.76
sensor_0201,10/4/2025 14:33,27.82,56.8,West,99.08
sensor_0232,10/3/2025 0:31,31.4,71.82,East,91.61
sensor_0646,8/29/2025 9:12,20.33,53.91,South,28.88
sensor_0481,3/29/2025 3:59,22.78,57.15,South,63.3
sensor_0750,9/5/2025 13:33,26.77,59.85,West,60.65
sensor_0039,7/7/2025 5:23,31,60.44,East,55.25
sensor_0720,8/27/2025 7:16,25.08,62.06,North,93.5
sensor_0614,7/8/2025 14:25,24.33,40.12,East,80.75
sensor_0318,1/17/2025 22:35,24.38,69.24,South,53.05
sensor_0672,7/27/2025 22:00,20.52,43.2,North,82.63
sensor_0103,9/24/2025 18:24,31.57,68.43,North,20.3
sensor_0362,2/20/2025 7:17,27.7,71.03,South,36.29
sensor_0456,3/17/2025 11:36,24.64,55.46,West,50.34
sensor_0592,7/16/2025 19:57,15.01,66.81,North,63.21
sensor_0606,3/25/2025 19:58,32.22,65.42,East,44.35
sensor_0469,5/24/2025 20:24,31.62,79.18,East,98.66
sensor_0152,6/8/2025 20:03,25.5,55.02,West,78.26
sensor_0266,9/10/2025 0:09,22.04,82,West,78.75
sensor_0087,2/1/2025 12:19,21.03,46.7,North,56.07
sensor_0895,8/12/2025 10:59,25.42,47.79,North,83.55
sensor_0507,8/8/2025 0:55,28.18,49.68,West,45.94
sensor_0569,10/18/2025 0:14,30.32,48.87,South,95.34
sensor_0452,9/25/2025 9:08,31.95,63.98,South,20.01
sensor_0384,2/25/2025 6:11,29.44,82.42,East,47.76
sensor_0042,1/4/2025 16:13,23.59,69.41,West,70.52
sensor_0713,9/8/2025 3:37,23.55,64.57,North,23.78
sensor_0964,10/27/2025 20:53,25.64,72.72,South,90.92
sensor_0746,3/24/2025 21:28,25.99,58.57,South,59.96
sensor_0605,9/30/2025 18:22,19.66,54.74,East,99.42
sensor_0854,10/3/2025 7:13,32.8,62.93,South,45.88
sensor_0520,8/3/2025 5:03,25.39,65.57,South,62.34
sensor_0765,5/10/2025 8:01,28.17,70.09,West,41.93
sensor_0361,11/7/2025 2:56,27.13,61.46,East,27.15
sensor_0376,2/16/2025 7:56,16.36,54.51,South,47.31
sensor_0316,2/24/2025 2:19,30.53,51.15,South,85.49
sensor_0380,2/24/2025 4:09,31.52,44.41,East,97.61
sensor_0886,9/5/2025 5:35,23.97,72.07,West,39.37
sensor_0623,2/2/2025 5:52,24.45,74.01,East,79.34
sensor_0227,3/11/2025 22:52,39.08,72.48,South,42.98
sensor_0946,4/30/2025 12:40,24.01,72.22,South,55.9
sensor_0024,4/12/2025 8:43,19.86,51.88,South,38.4
sensor_0644,9/5/2025 18:38,31.42,71.66,West,20.88
sensor_0560,6/14/2025 23:05,22.71,67.67,South,34.58
sensor_0354,3/14/2025 6:31,19.97,52.28,South,73.95
sensor_0437,8/31/2025 17:46,32.34,60.81,North,51.1
sensor_0643,11/20/2025 19:07,26.69,40.86,West,85.34
sensor_0430,11/4/2025 3:14,23.28,43.82,East,63.71
sensor_0424,8/23/2025 9:27,36.56,65.11,North,57.19
sensor_0879,8/20/2025 14:41,23.47,77.36,East,35.21
sensor_0848,11/12/2025 6:58,13.68,75.3,North,83.23
sensor_0895,9/28/2025 5:43,19.94,59.4,South,92.24
sensor_0183,7/18/2025 0:40,29.35,60.33,South,57.03
sensor_0579,3/22/2025 0:29,20.82,43.35,North,60.64
sensor_0776,9/11/2025 9:27,20.02,52.81,South,29.38
sensor_0574,1/28/2025 0:57,31.81,53.16,North,46.91
sensor_0186,8/5/2025 22:12,27.62,62.92,West,20.66
sensor_0298,1/19/2025 7:02,33.32,69.59,South,24.35
sensor_0547,8/23/2025 2:27,18.92,44.89,West,47.59
sensor_0269,11/3/2025 8:10,22.88,52.87,West,29.98
sensor_0943,5/14/2025 22:45,30.89,44.37,West,58.87
sensor_0212,3/4/2025 4:24,26.48,64.37,South,92.35
sensor_0378,5/4/2025 7:45,30.1,61.72,North,57.23
sensor_0340,3/9/2025 9:37,30.3,54.36,East,23.71
sensor_0195,6/2/2025 9:46,21.83,57.32,South,30.62
sensor_0051,10/12/2025 18:05,34.54,54.13,South,92.14
sensor_0610,5/10/2025 20:36,21.31,48.42,South,50.62
sensor_0184,4/22/2025 15:29,21.75,68.41,West,60.39
sensor_0385,10/17/2025 23:52,25.84,73.54,East,66.94
sensor_0204,8/14/2025 23:15,25.15,40.41,East,20.01
sensor_0544,8/1/2025 8:42,31.99,53.95,South,84.72
sensor_0528,7/1/2025 1:47,26.55,59.35,East,79.83
sensor_0649,5/8/2025 9:35,18.23,72.43,South,93.68
sensor_0648,3/28/2025 15:31,23.06,59.37,South,77.45
sensor_0861,3/19/2025 18:22,29.49,67.38,West,51.12
sensor_0820,7/12/2025 11:55,32.9,50,East,46.54
sensor_0721,2/22/2025 5:49,27.38,50.2,North,73.75
sensor_0619,3/26/2025 8:52,17.26,48.91,East,59.01
sensor_0911,10/3/2025 11:25,26.69,66.49,East,51.36
sensor_0403,5/31/2025 9:37,31.51,48.88,South,32.25
sensor_0686,5/26/2025 21:21,21.32,65.59,South,56.92
sensor_0555,10/7/2025 7:40,24.54,53.01,East,81.4
sensor_0054,3/7/2025 9:27,22.88,61.65,South,83.18
sensor_0560,4/25/2025 17:04,30.3,46.57,North,20.03
sensor_0960,10/10/2025 10:10,17.16,66.54,West,85.79
sensor_0328,3/18/2025 13:37,20.48,72.5,West,31.9
sensor_0730,1/7/2025 23:29,28.75,55.14,East,70.47
sensor_0088,1/3/2025 2:52,24.64,66.34,North,21.82
sensor_0672,6/23/2025 11:27,23.03,65.32,East,97.91
sensor_0110,10/10/2025 11:52,28.01,63.91,South,93.83
sensor_0986,9/6/2025 22:29,13.51,63.77,North,89.03
sensor_0023,2/27/2025 6:09,29.3,64.46,South,27.5
sensor_0602,5/10/2025 0:41,19.16,51.65,West,96.14
sensor_0695,3/29/2025 5:26,24,47.57,East,61.91
sensor_0333,11/3/2025 17:01,28.39,52.2,South,20.63
sensor_0772,9/22/2025 6:26,27.31,62.12,South,67.45
sensor_0027,9/2/2025 17:02,19.38,40.34,South,96.58
sensor_0195,6/22/2025 1:47,29.11,60.5,West,54.24
sensor_0200,8/4/2025 13:51,18.92,69.84,West,29.71
sensor_0855,2/3/2025 11:36,28.65,59.18,South,85.45
sensor_0619,10/2/2025 12:51,26.1,55.79,East,82.95
sensor_0455,9/29/2025 17:56,23.4,65.63,North,48.82
sensor_0701,3/20/2025 15:45,24.15,60.19,South,26.26
sensor_0420,3/25/2025 23:30,30.99,57.65,South,60.22
sensor_0607,10/6/2025 4:15,29.81,52.69,East,94.45
sensor_0110,10/29/2025 8:22,22.5,51.43,West,84.98
sensor_0860,9/29/2025 8:06,24.35,53.47,North,74.01
sensor_0941,8/8/2025 22:39,29.2,53.69,North,26.67
sensor_0530,2/8/2025 0:22,21.58,57.89,South,28.19
sensor_0034,6/14/2025 11:40,22.14,65.77,West,65.09
sensor_0555,8/16/2025 17:02,26.46,67.7,West,73.25
sensor_0203,6/25/2025 14:06,27.88,54.54,East,54.1
sensor_0383,4/30/2025 20:25,22.09,54.22,East,62.07
sensor_0587,2/16/2025 3:14,18.82,68.12,North,50.92
sensor_0609,11/10/2025 17:05,26.23,74.74,South,78.21
sensor_0727,3/17/2025 11:27,22.53,70.8,West,41.84
sensor_0728,3/6/2025 9:32,27.83,67.53,South,74.96
sensor_0498,10/9/2025 4:07,24.05,60.84,West,71.18
sensor_0723,5/18/2025 21:19,27.33,47.04,East,44.4
sensor_0238,7/29/2025 20:24,20.97,49.63,South,46.2
sensor_0844,4/11/2025 14:25,19.5,70.46,South,67.7
sensor_0867,4/19/2025 12:12,21.96,71.19,North,32.08
sensor_0628,5/29/2025 9:28,27.56,63.68,South,82.54
sensor_0579,5/18/2025 15:00,29.25,61.76,South,90.63
sensor_0367,1/25/2025 7:37,22.1,55.64,East,29.6
sensor_0632,9/10/2025 4:54,25.86,63.95,East,43.19
sensor_0855,10/13/2025 15:51,26.37,59.06,West,60.25
sensor_0908,5/30/2025 15:02,21.95,52.11,East,89.1
sensor_0244,7/30/2025 16:32,33.83,59.25,North,92.12
sensor_0046,9/25/2025 7:37,28.11,47.7,East,99.04
sensor_0363,6/3/2025 22:03,28.5,66.02,East,58.6
sensor_0749,11/12/2025 6:21,18.29,66.84,West,42.73
sensor_0099,9/9/2025 3:26,27.44,69.32,East,59.49
sensor_0071,11/10/2025 9:11,27.56,61.59,South,33.13
sensor_0288,4/24/2025 14:53,19.4,42.58,West,42.19
sensor_0990,8/19/2025 15:29,18.35,55.58,East,76.46
sensor_0615,1/17/2025 2:11,26.26,59.42,North,91.75
sensor_0110,11/10/2025 7:28,21.71,50.76,South,88.85
sensor_0500,6/13/2025 22:15,27.19,65.46,East,47.03
sensor_0711,9/5/2025 16:10,11.73,76.22,North,80.89
sensor_0707,2/4/2025 16:37,27.49,77.39,North,69.95
sensor_0818,5/17/2025 21:53,37.17,54.7,West,38.34
sensor_0462,9/8/2025 3:22,26.25,71.15,West,56.17
sensor_0507,11/15/2025 10:24,25.52,58.63,East,45.34
sensor_0335,10/8/2025 22:20,24.78,52.74,East,69.88
sensor_0268,10/27/2025 7:20,24.38,76.09,West,91.34
sensor_0410,7/31/2025 4:46,24.26,57.11,East,90.47
sensor_0628,8/31/2025 9:12,20.3,59.68,West,30.96
sensor_0302,2/3/2025 14:10,24.13,43.18,East,72.72
sensor_0502,1/30/2025 21:37,24.02,62.82,East,20.17
sensor_0616,10/3/2025 20:03,31.76,57.77,North,25.65
sensor_0626,5/20/2025 12:20,13.8,67.22,East,43.5
sensor_0202,6/26/2025 18:38,23.04,67.89,East,82.61
sensor_0756,5/20/2025 1:34,31.69,81.15,East,78.11
sensor_0852,4/21/2025 9:14,25.15,52.24,East,86.72
sensor_0887,1/23/2025 21:18,26.87,65.93,West,35.3
sensor_0317,9/1/2025 9:35,20.59,47.66,West,33.36
sensor_0540,10/18/2025 10:16,20.1,80.72,East,58.03
sensor_0727,3/16/2025 10:01,32.23,74.25,East,49.39
sensor_0179,5/11/2025 11:42,23.05,59.7,West,93.38
sensor_0961,5/16/2025 13:16,28.7,47.91,North,65.96
sensor_0805,9/29/2025 20:01,26.61,72.1,East,29.81
sensor_0954,8/20/2025 0:46,16,77.43,West,40.47
sensor_0372,8/31/2025 16:57,25.42,65.46,East,22.01
sensor_0214,2/23/2025 17:29,28.76,56.58,North,38.81
sensor_0180,3/22/2025 8:56,32.92,60.78,South,79.65
sensor_0118,5/25/2025 20:13,25.36,65.05,South,48.53
sensor_0104,9/17/2025 23:42,19.38,64.74,West,48.88
sensor_0106,11/1/2025 10:33,29.59,62.46,North,32.6
sensor_0758,2/19/2025 22:58,30.24,72.81,North,21.24
sensor_0175,5/13/2025 3:33,28.74,50.26,North,22.22
sensor_0291,10/7/2025 10:40,14.09,63.41,West,49.73
sensor_0686,1/7/2025 18:12,22.32,49.24,East,33.13
sensor_0906,10/5/2025 4:04,27.14,54.42,South,96.01
sensor_0490,2/3/2025 6:37,6.85,55.8,East,80.45
sensor_0708,3/8/2025 20:44,17.34,73.91,East,20.92
sensor_0742,9/28/2025 9:19,22.17,55.77,West,44.12
sensor_0214,11/8/2025 21:34,27.8,67.07,East,37.55
sensor_0614,2/27/2025 8:36,19.47,51.9,East,82.05
sensor_0894,1/31/2025 10:47,32.61,58.67,East,60.24
sensor_0978,11/5/2025 19:56,28.42,57.67,West,93.01
sensor_0396,11/15/2025 5:58,22.75,69.89,South,85.05
sensor_0133,4/1/2025 23:06,33.08,55.73,North,29.73
sensor_0393,6/24/2025 7:21,29.98,64.3,North,76.74
sensor_0695,10/21/2025 11:31,19.26,49.62,North,31.83
sensor_0030,4/22/2025 21:32,26.89,44.27,East,42.09
sensor_0363,3/17/2025 12:53,16.02,73.24,South,58.17
sensor_0305,7/17/2025 22:50,24.13,54.8,North,78.12
sensor_0666,8/14/2025 14:36,23.42,50.35,South,98.43
sensor_0153,3/23/2025 21:44,24.84,54.79,East,39.28
sensor_0463,2/12/2025 14:11,33.13,61.49,West,92.58
sensor_0736,5/28/2025 18:14,18.22,67.58,North,25.68
sensor_0801,5/28/2025 4:50,30.49,62.52,East,25.29
sensor_0848,4/30/2025 11:06,19.66,42.17,South,53.67
sensor_0678,6/26/2025 5:57,19.92,58.95,North,78.23
sensor_0755,8/3/2025 0:12,28.57,72.21,East,97.87
sensor_0071,1/20/2025 19:40,24.25,77.39,North,40.57
sensor_0215,3/21/2025 4:36,28,46.65,South,79.08
sensor_0967,8/14/2025 16:59,34.45,60.24,South,64.97
sensor_0094,6/10/2025 8:01,33.73,46.51,South,45.43
sensor_0436,7/13/2025 18:51,24.33,62.05,East,47.16
sensor_0998,4/24/2025 9:30,11.95,58.05,South,85.87
sensor_0109,3/12/2025 10:20,31.22,88.55,West,56.13
sensor_0426,11/12/2025 11:53,25.7,53.97,East,83.19
sensor_0401,2/16/2025 22:02,31.92,55.43,East,68.51
sensor_0505,2/26/2025 6:49,26.21,65.41,West,87.41
sensor_0334,10/15/2025 4:54,33.09,55.2,North,53.62
sensor_0034,11/9/2025 17:54,22.18,56.46,South,92.87
sensor_0401,1/25/2025 2:36,28.55,68.9,South,39.3
sensor_0351,8/8/2025 1:13,18.63,62.61,East,21.68
sensor_0849,4/1/2025 8:16,20.2,63.41,East,25.48
sensor_0068,2/8/2025 21:41,23.02,64.47,South,53.3
sensor_0262,10/7/2025 7:03,25.47,67.68,West,65.87
sensor_0715,1/19/2025 12:11,27.18,65.02,North,69.49
sensor_0098,8/30/2025 7:46,27.02,60.94,West,42.03
sensor_0233,10/23/2025 0:15,23.63,60.39,North,31.18
sensor_0920,6/26/2025 16:20,25.25,81.75,North,83.3
sensor_0436,3/15/2025 16:06,28.26,71.38,West,27.71
sensor_0611,4/29/2025 16:41,31.85,54.21,East,87.28
sensor_0895,9/17/2025 8:13,19.48,43.9,North,44.54
sensor_0940,9/16/2025 5:26,25.42,48.73,North,65.99
sensor_0595,6/14/2025 23:45,31.47,71.22,South,81.18
sensor_0648,1/19/2025 16:22,19.89,54.95,East,49.23
sensor_0144,3/10/2025 15:23,25.09,66.55,South,35.17
sensor_0606,10/13/2025 3:59,23.28,65.02,South,42.63
sensor_0409,2/14/2025 2:58,29.12,55.13,East,27.41
sensor_0604,6/19/2025 23:40,21.94,75.22,South,85.43
sensor_0694,1/20/2025 3:10,23.26,64.06,West,63.79
sensor_0397,2/11/2025 23:10,26.65,61.98,North,87.14
sensor_0189,4/29/2025 19:59,26.93,54.03,East,67.82
sensor_0391,2/27/2025 0:31,32.39,57.33,South,85.12
sensor_0765,2/15/2025 19:51,16.67,39.23,South,71.29
sensor_0313,7/3/2025 15:50,27.21,73.73,East,83.23
sensor_0858,4/1/2025 15:21,31.51,58.97,East,81.39
sensor_0211,1/6/2025 14:24,25.69,63.13,South,59.54
sensor_0471,6/15/2025 10:40,30.75,72.43,North,40.3
sensor_0220,7/21/2025 19:25,31.92,54.48,West,62.03
sensor_0855,8/30/2025 23:31,26.64,60.99,East,56.35
sensor_0379,8/11/2025 0:37,21.91,59.71,East,56.11
sensor_0326,11/17/2025 0:10,24.54,75.53,West,51.92
sensor_0071,11/16/2025 4:02,31.59,59.56,East,24.69
sensor_0749,2/13/2025 4:52,35.59,53.68,North,84.65
sensor_0357,2/23/2025 9:38,29.69,62.63,North,82.44
sensor_0227,10/28/2025 7:14,21.31,64.68,West,99.44
sensor_0213,3/31/2025 21:30,29,59.23,North,81.85
sensor_0254,3/15/2025 20:57,22.41,49.45,North,98.45
sensor_0215,4/17/2025 12:00,27.9,47.6,North,21.85
sensor_0570,1/6/2025 21:36,16.69,56.26,East,49.91
sensor_0960,10/21/2025 17:07,32.74,77.83,East,79.8
sensor_0766,2/17/2025 23:41,19.79,48.07,East,52.88
sensor_0251,10/1/2025 12:51,24.39,56.72,West,84.01
sensor_0967,8/25/2025 18:15,15.95,54.26,North,99.51
sensor_0874,4/10/2025 7:54,14.16,64.96,South,58.81
sensor_0912,5/1/2025 15:37,20.1,50.79,East,83.56
sensor_0404,6/21/2025 16:18,21.8,36.88,North,52.32
sensor_0511,7/4/2025 7:15,33.26,52.87,South,71.53
sensor_0720,2/23/2025 14:07,20.45,71.23,West,91.53
sensor_0879,6/6/2025 7:08,22.7,74.88,West,65.27
sensor_0903,2/12/2025 20:24,33.41,61.63,North,82.57
sensor_0445,11/19/2025 14:58,19.98,74.41,North,68.82
sensor_0698,7/25/2025 8:44,12.82,48.97,East,45.22
sensor_0518,1/17/2025 0:14,31.12,77.44,West,90.07
sensor_0346,2/18/2025 8:26,25.52,58.24,North,33.63
sensor_0003,7/5/2025 23:49,23.4,69.66,West,84.53
sensor_0661,1/16/2025 8:32,28.26,71.98,North,52.01
sensor_0576,4/18/2025 5:44,25.49,34.81,North,81.42
sensor_0812,3/7/2025 17:14,27.58,63.6,North,69.51
sensor_0570,6/12/2025 21:27,25.22,57.1,South,58.09
sensor_0539,3/29/2025 22:10,26.23,49.96,East,51.83
sensor_0778,11/12/2025 0:17,26.95,61.49,West,22
sensor_0973,8/8/2025 12:33,22.38,64.77,South,99.92
sensor_0355,7/4/2025 11:45,26.57,42.88,West,26.24
sensor_0229,5/17/2025 7:27,20.49,51.01,North,62.93
sensor_0092,8/16/2025 10:20,19.33,61.62,North,44.17
sensor_0843,2/12/2025 0:33,21.45,65.52,North,94.74
sensor_0948,11/3/2025 6:27,26.84,59.63,East,33.13
sensor_0319,3/13/2025 22:31,23.13,75.75,East,20.43
sensor_0555,2/28/2025 6:59,25.53,53.74,East,21.37
sensor_0016,8/30/2025 12:13,26.75,70.93,South,60.58
sensor_0707,2/21/2025 19:55,23.66,77.26,South,54.27
sensor_0547,5/15/2025 15:28,24.32,49.25,North,26.19
sensor_0247,6/27/2025 21:34,19.14,59.72,North,58.1
sensor_0866,10/12/2025 20:16,27.03,53.43,West,73.36
sensor_0359,3/8/2025 5:22,28.04,75.66,East,55.33
sensor_0313,1/5/2025 18:30,29.27,49.14,West,37.86
sensor_0939,9/14/2025 6:00,18.16,46.05,South,80.85
sensor_0501,7/13/2025 2:29,22.88,61.12,North,70.51
sensor_0318,11/18/2025 7:46,24.09,44.95,West,33.44
sensor_0397,5/7/2025 4:01,25.92,54.45,West,30.82
sensor_0357,4/16/2025 8:14,20.78,54.14,East,91.82
sensor_0586,1/13/2025 23:05,29.38,44.68,North,90.12
sensor_0350,8/17/2025 16:20,24.95,65.26,South,35.67
sensor_0895,9/5/2025 8:34,10.86,42.55,East,50.82
sensor_0289,9/8/2025 19:32,20.81,48.39,South,63.36
sensor_0576,1/29/2025 12:56,30.44,69.84,North,99.79
sensor_0880,10/14/2025 4:32,16.84,66.18,North,40.88
sensor_0699,3/8/2025 15:01,19.4,50.98,North,39.93
sensor_0174,6/21/2025 18:07,28.96,60.89,West,82.48
sensor_0806,3/7/2025 18:50,23.22,58.22,East,27.62
sensor_0435,2/6/2025 14:52,21.67,62.56,West,83.84
sensor_0262,3/10/2025 2:52,24.97,64.62,North,33.76
sensor_0116,4/28/2025 17:18,20.97,65.32,West,61.49
sensor_0658,8/31/2025 15:00,23.37,74.29,West,26.7
sensor_0244,9/16/2025 11:08,31.96,52.75,North,61.98
sensor_0480,7/3/2025 14:45,21.24,42.47,South,33.34
sensor_0462,3/8/2025 3:26,31.18,57.96,South,79.12
sensor_0527,10/13/2025 19:47,24.74,46.58,South,56.75
sensor_0238,7/31/2025 1:30,19.27,51.52,East,73.42
sensor_0860,9/30/2025 15:19,21.79,69.13,West,57.07
sensor_0212,2/15/2025 18:32,26.92,62.97,North,78.46
sensor_0699,10/16/2025 3:11,27.39,70.38,South,80.39
sensor_0173,5/21/2025 15:20,30.37,67.4,East,50.87
sensor_0457,11/5/2025 9:05,30.34,61.32,East,32.81
sensor_0873,3/4/2025 14:50,28.1,65.98,West,99.86
sensor_0768,6/1/2025 21:45,25.49,58.05,South,60.6
sensor_0409,4/2/2025 22:16,36.54,76.48,East,55.93
sensor_0135,5/23/2025 9:59,28.49,58.09,West,81.3
sensor_0176,6/23/2025 20:15,25.64,61.43,South,39.53
sensor_0970,1/18/2025 16:59,30.04,57.29,South,52.08
sensor_0062,10/17/2025 17:51,20.38,65.78,East,68.02
sensor_0868,10/30/2025 9:25,19.73,53.02,South,77.25
sensor_0352,11/14/2025 13:25,30.75,56.98,West,61.74
sensor_0875,7/10/2025 15:28,28.12,63.43,East,43.01
sensor_0943,10/3/2025 22:07,21.93,68.88,North,43.7
sensor_0281,10/13/2025 16:04,32.53,68,South,71.47
sensor_0743,3/21/2025 12:07,23.99,49.24,North,47.66
sensor_0966,8/3/2025 12:54,22.74,51.51,North,37.71
sensor_0228,4/3/2025 10:46,22.22,63.92,West,95.86
sensor_0597,8/17/2025 12:22,23.54,52.79,East,22.4
sensor_0578,2/18/2025 23:31,25.42,61.49,West,99.49
